Data Type:                         High Resolution Sounding
Project ID:                        BAMEX
Release Site Type/Site ID:         Mobile, BX2 BAMEX, GLASS 2.40
Release Location (lon,lat,alt):    095 51.24'W, 40 13.98'N, -95.854, 40.233, 323.0
UTC Release Time (y,m,d,h,m,s):    2003, 06, 10, 04:03:03
Sonde Type/ID/Sensor ID/Tx Freq:   NCAR GLASS RS80-15GH VAISALA
System Operator/Comments:          Cody,10,mi S of Auburn. good flight term at 148 mb
Radiosonde Serial Number:          313103706
Input File:                        D200306100403QC.cls
/
/
Nominal Release Time (y,m,d,h,m,s):2003, 06, 10, 04:03:03
 Time  Press  Temp  Dewpt  RH    Ucmp   Vcmp   spd   dir   Wcmp     Lon     Lat   Ele   Azim   Alt    Qp   Qt   Qrh  Qu   Qv   QdZ
  sec    mb     C     C     %     m/s    m/s   m/s   deg   m/s      deg     deg   deg   deg     m    code code code code code code
------ ------ ----- ----- ----- ------ ------ ----- ----- ----- -------- ------- ----- ----- ------- ---- ---- ---- ---- ---- ----
2036.0  376.9 -25.8 -29.2  73.8   31.0   -0.1  31.0 270.1   4.1  -95.412  40.376 999.0 999.0  7856.2 99.0 99.0 99.0 99.0 99.0 99.0
2037.0  376.7 -25.8 -29.2  73.9   31.1   -0.3  31.1 270.5   4.2  -95.412  40.376 999.0 999.0  7860.4 99.0 99.0 99.0 99.0 99.0 99.0
2038.0  376.5 -25.8 -29.2  74.1   31.1   -0.4  31.1 270.8   4.2  -95.412  40.376 999.0 999.0  7864.6 99.0 99.0 99.0 99.0 99.0 99.0
2039.0  376.3 -25.8 -29.2  74.2   31.2   -0.6  31.2 271.1   4.4  -95.411  40.376 999.0 999.0  7869.0 99.0 99.0 99.0 99.0 99.0 99.0
2040.0  376.0 -25.9 -29.2  74.4 9999.0 9999.0 999.0 999.0   4.4 9999.000 999.000 999.0 999.0  7873.4 99.0 99.0 99.0  9.0  9.0 99.0
2041.0  375.8 -25.9 -29.2  74.5   31.4   -0.9  31.4 271.7   4.6  -95.410  40.376 999.0 999.0  7878.0 99.0 99.0 99.0 99.0 99.0 99.0
2042.0  375.6 -25.9 -29.2  74.6   31.5   -1.0  31.5 271.9   4.7  -95.410  40.375 999.0 999.0  7882.7 99.0 99.0 99.0 99.0 99.0 99.0
2043.0  375.3 -25.9 -29.2  74.7   31.6   -1.2  31.6 272.2   4.8  -95.410  40.375 999.0 999.0  7887.5 99.0 99.0 99.0 99.0 99.0 99.0
2044.0  375.1 -26.0 -29.2  74.8   31.8   -1.4  31.8 272.5   4.9  -95.409  40.375 999.0 999.0  7892.4 99.0 99.0 99.0 99.0 99.0 99.0
2045.0  374.8 -26.0 -29.2  74.9 9999.0 9999.0 999.0 999.0   5.0 9999.000 999.000 999.0 999.0  7897.4 99.0 99.0 99.0  9.0  9.0 99.0
2046.0  374.5 -26.0 -29.2  75.0   32.1   -1.7  32.1 273.0   5.1  -95.409  40.375 999.0 999.0  7902.5 99.0 99.0 99.0 99.0 99.0 99.0
2047.0  374.3 -26.0 -29.2  75.0   32.2   -1.9  32.3 273.3   5.1  -95.408  40.375 999.0 999.0  7907.6 99.0 99.0 99.0 99.0 99.0 99.0
2048.0  374.0 -26.1 -29.3  75.1   32.4   -2.0  32.5 273.6   5.2  -95.408  40.375 999.0 999.0  7912.8 99.0 99.0 99.0 99.0 99.0 99.0
2049.0  373.7 -26.1 -29.3  75.1   32.6   -2.2  32.7 273.8   5.2  -95.407  40.375 999.0 999.0  7918.0 99.0 99.0 99.0 99.0 99.0 99.0
2050.0  373.5 -26.1 -29.3  75.2   32.8   -2.4  32.9 274.1   5.1  -95.407  40.375 999.0 999.0  7923.1 99.0 99.0 99.0 99.0 99.0 99.0
2051.0  373.2 -26.2 -29.3  75.2   33.0   -2.5  33.1 274.4   5.2  -95.407  40.375 999.0 999.0  7928.3 99.0 99.0 99.0 99.0 99.0 99.0
2052.0  372.9 -26.2 -29.3  75.3   33.1   -2.7  33.2 274.6   5.2  -95.406  40.375 999.0 999.0  7933.5 99.0 99.0 99.0 99.0 99.0 99.0
2053.0  372.7 -26.2 -29.4  75.3 9999.0 9999.0 999.0 999.0   5.2 9999.000 999.000 999.0 999.0  7938.7 99.0 99.0 99.0  9.0  9.0 99.0
2054.0  372.4 -26.2 -29.4  75.3 9999.0 9999.0 999.0 999.0   5.1 9999.000 999.000 999.0 999.0  7943.8 99.0 99.0 99.0  9.0  9.0 99.0
2055.0  372.1 -26.3 -29.4  75.4 9999.0 9999.0 999.0 999.0   5.1 9999.000 999.000 999.0 999.0  7948.9 99.0 99.0 99.0  9.0  9.0 99.0
2056.0  371.9 -26.3 -29.4  75.4 9999.0 9999.0 999.0 999.0   5.1 9999.000 999.000 999.0 999.0  7954.0 99.0 99.0 99.0  9.0  9.0 99.0
2057.0  371.6 -26.3 -29.4  75.4 9999.0 9999.0 999.0 999.0   5.0 9999.000 999.000 999.0 999.0  7959.0 99.0 99.0 99.0  9.0  9.0 99.0
2058.0  371.4 -26.3 -29.5  75.5   33.6   -3.4  33.8 275.8   5.0  -95.404  40.375 999.0 999.0  7964.0 99.0 99.0 99.0 99.0 99.0 99.0
2059.0  371.1 -26.4 -29.5  75.5   33.6   -3.5  33.8 275.9   4.9  -95.404  40.375 999.0 999.0  7968.9 99.0 99.0 99.0 99.0 99.0 99.0
2060.0  370.9 -26.4 -29.5  75.5   33.6   -3.5  33.8 275.9   4.9  -95.403  40.375 999.0 999.0  7973.8 99.0 99.0 99.0 99.0 99.0 99.0
2061.0  370.6 -26.4 -29.5  75.6   33.5   -3.5  33.7 276.0   4.8  -95.403  40.375 999.0 999.0  7978.6 99.0 99.0 99.0 99.0 99.0 99.0
2062.0  370.4 -26.4 -29.5  75.6   33.5   -3.5  33.7 276.0   4.7  -95.402  40.375 999.0 999.0  7983.3 99.0 99.0 99.0 99.0 99.0 99.0
2063.0  370.1 -26.5 -29.6  75.6   33.4   -3.5  33.6 276.0   4.8  -95.402  40.375 999.0 999.0  7988.1 99.0 99.0 99.0 99.0 99.0 99.0
2064.0  369.9 -26.5 -29.6  75.5   33.3   -3.5  33.5 276.0   4.7  -95.402  40.375 999.0 999.0  7992.8 99.0 99.0 99.0 99.0 99.0 99.0
2065.0  369.6 -26.5 -29.6  75.5   33.2   -3.4  33.4 275.9   4.7  -95.401  40.375 999.0 999.0  7997.5 99.0 99.0 99.0 99.0 99.0 99.0
2066.0  369.4 -26.5 -29.7  75.4   33.1   -3.4  33.3 275.8   4.8  -95.401  40.375 999.0 999.0  8002.3 99.0 99.0 99.0 99.0 99.0 99.0
2067.0  369.2 -26.6 -29.7  75.4   33.0   -3.4  33.2 275.8   4.8  -95.400  40.375 999.0 999.0  8007.1 99.0 99.0 99.0 99.0 99.0 99.0
2068.0  368.9 -26.6 -29.7  75.3 9999.0 9999.0 999.0 999.0   4.8 9999.000 999.000 999.0 999.0  8011.9 99.0 99.0 99.0  9.0  9.0 99.0
2069.0  368.7 -26.6 -29.8  75.2   32.8   -3.3  33.0 275.7   4.9  -95.400  40.375 999.0 999.0  8016.8 99.0 99.0 99.0 99.0 99.0 99.0
2070.0  368.4 -26.7 -29.8  75.1   32.7   -3.2  32.9 275.6   4.9  -95.399  40.375 999.0 999.0  8021.7 99.0 99.0 99.0 99.0 99.0 99.0
2071.0  368.2 -26.7 -29.9  75.1   32.7   -3.2  32.9 275.6   5.0  -95.399  40.375 999.0 999.0  8026.7 99.0 99.0 99.0 99.0 99.0 99.0
2072.0  367.9 -26.7 -29.9  75.0   32.6   -3.2  32.8 275.6   5.1  -95.398  40.375 999.0 999.0  8031.8 99.0 99.0 99.0 99.0 99.0 99.0
2073.0  367.6 -26.8 -30.0  74.9   32.6   -3.3  32.8 275.7   5.1  -95.398  40.375 999.0 999.0  8036.9 99.0 99.0 99.0 99.0 99.0 99.0
2074.0  367.4 -26.8 -30.0  74.8   32.5   -3.3  32.7 275.8   5.2  -95.398  40.375 999.0 999.0  8042.1 99.0 99.0 99.0 99.0 99.0 99.0
2075.0  367.1 -26.9 -30.1  74.8 9999.0 9999.0 999.0 999.0   5.3 9999.000 999.000 999.0 999.0  8047.4 99.0 99.0 99.0  9.0  9.0 99.0
2076.0  366.8 -26.9 -30.1  74.7   32.5   -3.5  32.7 276.1   5.2  -95.397  40.375 999.0 999.0  8052.6 99.0 99.0 99.0 99.0 99.0 99.0
2077.1  366.5 -26.9 -30.2  74.7 9999.0 9999.0 999.0 999.0   5.3 9999.000 999.000 999.0 999.0  8058.4 99.0 99.0 99.0  9.0  9.0 99.0
2078.1  366.3 -27.0 -30.2  74.7   32.5   -3.7  32.7 276.5   5.1  -95.396  40.375 999.0 999.0  8063.5 99.0 99.0 99.0 99.0 99.0 99.0
2079.1  366.0 -27.0 -30.2  74.6   32.5   -3.9  32.7 276.8   5.0  -95.396  40.375 999.0 999.0  8068.5 99.0 99.0 99.0 99.0 99.0 99.0
2080.1  365.8 -27.1 -30.3  74.6   32.4   -4.0  32.7 277.1   4.9  -95.395  40.374 999.0 999.0  8073.4 99.0 99.0 99.0 99.0 99.0 99.0
2081.1  365.5 -27.1 -30.3  74.6   32.4   -4.2  32.7 277.3   4.8  -95.395  40.374 999.0 999.0  8078.2 99.0 99.0 99.0 99.0 99.0 99.0
2082.1  365.3 -27.1 -30.4  74.6   32.4   -4.4  32.7 277.7   4.7  -95.395  40.374 999.0 999.0  8082.9 99.0 99.0 99.0 99.0 99.0 99.0
2083.1  365.1 -27.2 -30.4  74.6   32.4   -4.6  32.7 278.0   4.5  -95.394  40.374 999.0 999.0  8087.4 99.0 99.0 99.0 99.0 99.0 99.0
2084.1  364.8 -27.2 -30.5  74.5   32.4   -4.7  32.7 278.3   4.5  -95.394  40.374 999.0 999.0  8091.9 99.0 99.0 99.0 99.0 99.0 99.0
2085.1  364.6 -27.3 -30.5  74.5   32.3   -4.9  32.7 278.6   4.3  -95.393  40.374 999.0 999.0  8096.2 99.0 99.0 99.0 99.0 99.0 99.0
2086.1  364.4 -27.3 -30.5  74.5   32.3   -5.1  32.7 278.9   4.3  -95.393  40.374 999.0 999.0  8100.5 99.0 99.0 99.0 99.0 99.0 99.0
2087.1  364.2 -27.3 -30.6  74.5   32.3   -5.2  32.7 279.2   4.3  -95.393  40.374 999.0 999.0  8104.8 99.0 99.0 99.0 99.0 99.0 99.0
2088.1  364.0 -27.4 -30.6  74.4   32.3   -5.4  32.7 279.5   4.2  -95.392  40.374 999.0 999.0  8109.0 99.0 99.0 99.0 99.0 99.0 99.0
2089.1  363.8 -27.4 -30.7  74.4   32.1   -5.5  32.6 279.8   4.3  -95.392  40.374 999.0 999.0  8113.3 99.0 99.0 99.0 99.0 99.0 99.0
2090.1  363.5 -27.4 -30.7  74.4   32.1   -5.7  32.6 280.1   4.2  -95.392  40.374 999.0 999.0  8117.5 99.0 99.0 99.0 99.0 99.0 99.0
2091.1  363.3 -27.5 -30.7  74.3 9999.0 9999.0 999.0 999.0   4.4 9999.000 999.000 999.0 999.0  8121.9 99.0 99.0 99.0  9.0  9.0 99.0
2092.1  363.1 -27.5 -30.8  74.3 9999.0 9999.0 999.0 999.0   4.3 9999.000 999.000 999.0 999.0  8126.2 99.0 99.0 99.0  9.0  9.0 99.0
2093.1  362.9 -27.5 -30.8  74.3 9999.0 9999.0 999.0 999.0   4.5 9999.000 999.000 999.0 999.0  8130.7 99.0 99.0 99.0  9.0  9.0 99.0
2094.1  362.7 -27.6 -30.9  74.2 9999.0 9999.0 999.0 999.0   4.4 9999.000 999.000 999.0 999.0  8135.1 99.0 99.0 99.0  9.0  9.0 99.0
2095.1  362.4 -27.6 -30.9  74.1   31.6   -6.4  32.2 281.4   4.5  -95.390  40.374 999.0 999.0  8139.6 99.0 99.0 99.0 99.0 99.0 99.0
2096.1  362.2 -27.7 -31.0  74.1   31.4   -6.5  32.1 281.7   4.4  -95.389  40.374 999.0 999.0  8144.0 99.0 99.0 99.0 99.0 99.0 99.0
2097.1  362.0 -27.7 -31.0  74.0   31.3   -6.7  32.0 282.0   4.5  -95.389  40.374 999.0 999.0  8148.5 99.0 99.0 99.0 99.0 99.0 99.0
2098.1  361.8 -27.7 -31.0  74.0   31.2   -6.7  31.9 282.2   4.5  -95.389  40.374 999.0 999.0  8153.0 99.0 99.0 99.0 99.0 99.0 99.0
2099.1  361.5 -27.8 -31.1  73.9   31.0   -6.9  31.8 282.5   4.4  -95.388  40.374 999.0 999.0  8157.4 99.0 99.0 99.0 99.0 99.0 99.0
2100.1  361.3 -27.8 -31.1  73.9   30.9   -7.0  31.7 282.8   4.5  -95.388  40.373 999.0 999.0  8161.9 99.0 99.0 99.0 99.0 99.0 99.0
2101.1  361.1 -27.9 -31.2  73.8   30.9   -7.2  31.7 283.1   4.4  -95.387  40.373 999.0 999.0  8166.3 99.0 99.0 99.0 99.0 99.0 99.0
2102.1  360.9 -27.9 -31.2  73.8   30.7   -7.3  31.6 283.4   4.5  -95.387  40.373 999.0 999.0  8170.8 99.0 99.0 99.0 99.0 99.0 99.0
2103.1  360.6 -27.9 -31.3  73.7 9999.0 9999.0 999.0 999.0   4.5 9999.000 999.000 999.0 999.0  8175.3 99.0 99.0 99.0  9.0  9.0 99.0
2104.1  360.4 -28.0 -31.3  73.7   30.7   -7.6  31.6 283.9   4.6  -95.386  40.373 999.0 999.0  8179.9 99.0 99.0 99.0 99.0 99.0 99.0
2105.1  360.2 -28.0 -31.3  73.7   30.6   -7.7  31.6 284.1   4.5  -95.386  40.373 999.0 999.0  8184.4 99.0 99.0 99.0 99.0 99.0 99.0
2106.1  359.9 -28.0 -31.4  73.7   30.7   -7.8  31.7 284.3   4.6  -95.386  40.373 999.0 999.0  8189.0 99.0 99.0 99.0 99.0 99.0 99.0
2107.1  359.7 -28.1 -31.4  73.7   30.7   -7.9  31.7 284.5   4.6  -95.385  40.373 999.0 999.0  8193.6 99.0 99.0 99.0 99.0 99.0 99.0
2108.1  359.5 -28.1 -31.5  73.7   30.8   -8.0  31.8 284.6   4.7  -95.385  40.373 999.0 999.0  8198.3 99.0 99.0 99.0 99.0 99.0 99.0
2109.1  359.2 -28.2 -31.5  73.7   31.0   -8.1  32.0 284.7   4.7  -95.385  40.373 999.0 999.0  8203.0 99.0 99.0 99.0 99.0 99.0 99.0
2110.1  359.0 -28.2 -31.5  73.8   31.0   -8.1  32.1 284.7   4.8  -95.384  40.373 999.0 999.0  8207.8 99.0 99.0 99.0 99.0 99.0 99.0
2111.1  358.8 -28.3 -31.6  73.8 9999.0 9999.0 999.0 999.0   4.8 9999.000 999.000 999.0 999.0  8212.6 99.0 99.0 99.0  9.0  9.0 99.0
2112.1  358.5 -28.3 -31.6  73.8   31.4   -8.3  32.5 284.8   4.8  -95.383  40.373 999.0 999.0  8217.4 99.0 99.0 99.0 99.0 99.0 99.0
2113.1  358.3 -28.3 -31.6  73.9   31.6   -8.3  32.7 284.7   4.9  -95.383  40.373 999.0 999.0  8222.3 99.0 99.0 99.0 99.0 99.0 99.0
2114.1  358.0 -28.4 -31.7  73.9   31.8   -8.3  32.9 284.7   4.9  -95.383  40.372 999.0 999.0  8227.2 99.0 99.0 99.0 99.0 99.0 99.0
2115.1  357.8 -28.4 -31.7  74.0 9999.0 9999.0 999.0 999.0   4.8 9999.000 999.000 999.0 999.0  8232.0 99.0 99.0 99.0  9.0  9.0 99.0
2116.1  357.6 -28.5 -31.7  74.0   32.2   -8.3  33.3 284.5   4.7  -95.382  40.372 999.0 999.0  8236.7 99.0 99.0 99.0 99.0 99.0 99.0
2117.1  357.3 -28.5 -31.8  74.0   32.4   -8.3  33.5 284.4   4.5  -95.382  40.372 999.0 999.0  8241.2 99.0 99.0 99.0 99.0 99.0 99.0
2118.1  357.1 -28.5 -31.8  74.1   32.7   -8.3  33.7 284.3   4.5  -95.381  40.372 999.0 999.0  8245.7 99.0 99.0 99.0 99.0 99.0 99.0
2119.1  356.9 -28.6 -31.8  74.1   32.9   -8.3  33.9 284.2   4.3  -95.381  40.372 999.0 999.0  8250.0 99.0 99.0 99.0 99.0 99.0 99.0
2120.1  356.7 -28.6 -31.8  74.2   33.0   -8.3  34.0 284.1   4.2  -95.380  40.372 999.0 999.0  8254.2 99.0 99.0 99.0 99.0 99.0 99.0
2121.1  356.5 -28.6 -31.9  74.2   33.2   -8.3  34.2 284.1   4.0  -95.380  40.372 999.0 999.0  8258.2 99.0 99.0 99.0 99.0 99.0 99.0
2122.1  356.3 -28.6 -31.9  74.2   33.3   -8.4  34.3 284.1   4.0  -95.380  40.372 999.0 999.0  8262.2 99.0 99.0 99.0 99.0 99.0 99.0
2123.1  356.1 -28.7 -31.9  74.3   33.5   -8.4  34.5 284.1   3.9  -95.379  40.372 999.0 999.0  8266.1 99.0 99.0 99.0 99.0 99.0 99.0
2124.1  355.9 -28.7 -31.9  74.3   33.6   -8.4  34.6 284.1   3.8  -95.379  40.372 999.0 999.0  8269.9 99.0 99.0 99.0 99.0 99.0 99.0
2125.1  355.7 -28.7 -31.9  74.3   33.5   -8.5  34.6 284.2   3.9  -95.379  40.372 999.0 999.0  8273.8 99.0 99.0 99.0 99.0 99.0 99.0
2126.1  355.5 -28.7 -32.0  74.3   33.6   -8.6  34.7 284.3   3.8  -95.378  40.372 999.0 999.0  8277.6 99.0 99.0 99.0 99.0 99.0 99.0
2127.1  355.3 -28.8 -32.0  74.3   33.7   -8.7  34.8 284.4   3.9  -95.378  40.371 999.0 999.0  8281.5 99.0 99.0 99.0 99.0 99.0 99.0
2128.1  355.1 -28.8 -32.0  74.3   33.7   -8.8  34.8 284.6   3.8  -95.377  40.371 999.0 999.0  8285.3 99.0 99.0 99.0 99.0 99.0 99.0
2129.1  354.9 -28.8 -32.0  74.4   33.6   -8.9  34.8 284.8   4.0  -95.377  40.371 999.0 999.0  8289.3 99.0 99.0 99.0 99.0 99.0 99.0
2130.1  354.7 -28.8 -32.0  74.4   33.6   -9.0  34.8 285.0   4.0  -95.377  40.371 999.0 999.0  8293.3 99.0 99.0 99.0 99.0 99.0 99.0
2131.1  354.5 -28.8 -32.1  74.4   33.6   -9.1  34.8 285.2   4.1  -95.376  40.371 999.0 999.0  8297.4 99.0 99.0 99.0 99.0 99.0 99.0
2132.1  354.3 -28.9 -32.1  74.4 9999.0 9999.0 999.0 999.0   4.3 9999.000 999.000 999.0 999.0  8301.7 99.0 99.0 99.0  9.0  9.0 99.0
2133.1  354.1 -28.9 -32.1  74.4   33.5   -9.4  34.8 285.7   4.2  -95.375  40.371 999.0 999.0  8305.9 99.0 99.0 99.0 99.0 99.0 99.0
2134.1  353.9 -28.9 -32.1  74.4   33.5   -9.6  34.8 286.0   4.4  -95.375  40.371 999.0 999.0  8310.3 99.0 99.0 99.0 99.0 99.0 99.0
2135.1  353.7 -28.9 -32.2  74.4   33.4   -9.7  34.8 286.2   4.4  -95.375  40.371 999.0 999.0  8314.7 99.0 99.0 99.0 99.0 99.0 99.0
2136.1  353.5 -29.0 -32.2  74.4   33.4   -9.8  34.8 286.4   4.4  -95.374  40.371 999.0 999.0  8319.1 99.0 99.0 99.0 99.0 99.0 99.0
2137.1  353.2 -29.0 -32.2  74.4   33.2  -10.0  34.7 286.7   4.5  -95.374  40.371 999.0 999.0  8323.6 99.0 99.0 99.0 99.0 99.0 99.0
2138.1  353.0 -29.0 -32.2  74.4   33.2  -10.0  34.7 286.8   4.4  -95.373  40.371 999.0 999.0  8328.0 99.0 99.0 99.0 99.0 99.0 99.0
2139.1  352.8 -29.0 -32.3  74.3   33.2  -10.1  34.7 287.0   4.5  -95.373  40.370 999.0 999.0  8332.5 99.0 99.0 99.0 99.0 99.0 99.0
2140.1  352.6 -29.1 -32.3  74.3   33.2  -10.2  34.7 287.1   4.4  -95.373  40.370 999.0 999.0  8336.9 99.0 99.0 99.0 99.0 99.0 99.0
2141.1  352.4 -29.1 -32.3  74.3   33.1  -10.2  34.6 287.2   4.4  -95.372  40.370 999.0 999.0  8341.3 99.0 99.0 99.0 99.0 99.0 99.0
2142.1  352.2 -29.1 -32.3  74.3   33.1  -10.2  34.6 287.2   4.4  -95.372  40.370 999.0 999.0  8345.7 99.0 99.0 99.0 99.0 99.0 99.0
2143.1  351.9 -29.1 -32.4  74.3   33.1  -10.2  34.6 287.2   4.5  -95.371  40.370 999.0 999.0  8350.2 99.0 99.0 99.0 99.0 99.0 99.0
2144.1  351.7 -29.1 -32.4  74.2   33.1  -10.2  34.6 287.2   4.4  -95.371  40.370 999.0 999.0  8354.6 99.0 99.0 99.0 99.0 99.0 99.0
2145.1  351.5 -29.2 -32.4  74.2   33.1  -10.2  34.6 287.2   4.5  -95.371  40.370 999.0 999.0  8359.1 99.0 99.0 99.0 99.0 99.0 99.0
2146.1  351.3 -29.2 -32.4  74.3   33.1  -10.2  34.6 287.1   4.4  -95.370  40.370 999.0 999.0  8363.5 99.0 99.0 99.0 99.0 99.0 99.0
2147.1  351.1 -29.2 -32.4  74.3   33.1  -10.1  34.6 287.0   4.5  -95.370  40.370 999.0 999.0  8368.0 99.0 99.0 99.0 99.0 99.0 99.0
2148.1  350.8 -29.2 -32.5  74.3   33.1  -10.1  34.6 286.9   4.5  -95.369  40.370 999.0 999.0  8372.5 99.0 99.0 99.0 99.0 99.0 99.0
2149.1  350.6 -29.3 -32.5  74.4 9999.0 9999.0 999.0 999.0   4.5 9999.000 999.000 999.0 999.0  8377.0 99.0 99.0 99.0  9.0  9.0 99.0
2150.1  350.4 -29.3 -32.5  74.4   33.3   -9.9  34.7 286.6   4.5  -95.369  40.369 999.0 999.0  8381.5 99.0 99.0 99.0 99.0 99.0 99.0
2151.1  350.2 -29.3 -32.5  74.5   33.3   -9.9  34.7 286.5   4.5  -95.368  40.369 999.0 999.0  8386.0 99.0 99.0 99.0 99.0 99.0 99.0
2152.1  350.0 -29.3 -32.5  74.6   33.4   -9.8  34.8 286.4   4.6  -95.368  40.369 999.0 999.0  8390.6 99.0 99.0 99.0 99.0 99.0 99.0
2153.1  349.7 -29.4 -32.5  74.8   33.4   -9.8  34.8 286.3   4.5  -95.368  40.369 999.0 999.0  8395.1 99.0 99.0 99.0 99.0 99.0 99.0
2154.1  349.5 -29.4 -32.5  74.9   33.5   -9.7  34.9 286.2   4.6  -95.367  40.369 999.0 999.0  8399.7 99.0 99.0 99.0 99.0 99.0 99.0
2155.1  349.3 -29.4 -32.5  75.1   33.5   -9.7  34.9 286.1   4.6  -95.367  40.369 999.0 999.0  8404.3 99.0 99.0 99.0 99.0 99.0 99.0
2156.1  349.1 -29.5 -32.5  75.3   33.6   -9.6  35.0 286.0   4.5  -95.366  40.369 999.0 999.0  8408.8 99.0 99.0 99.0 99.0 99.0 99.0
2157.1  348.8 -29.5 -32.5  75.5   33.6   -9.6  35.0 286.0   4.5  -95.366  40.369 999.0 999.0  8413.3 99.0 99.0 99.0 99.0 99.0 99.0
2158.1  348.6 -29.5 -32.5  75.7   33.8   -9.6  35.1 285.9   4.5  -95.366  40.369 999.0 999.0  8417.8 99.0 99.0 99.0 99.0 99.0 99.0
2159.1  348.4 -29.6 -32.6  75.9   33.8   -9.6  35.1 285.9   4.4  -95.365  40.369 999.0 999.0  8422.2 99.0 99.0 99.0 99.0 99.0 99.0
2160.1  348.2 -29.6 -32.6  76.0   33.9   -9.6  35.2 285.9   4.4  -95.365  40.369 999.0 999.0  8426.6 99.0 99.0 99.0 99.0 99.0 99.0
2161.1  348.0 -29.6 -32.6  76.2   33.9   -9.6  35.2 285.9   4.3  -95.364  40.369 999.0 999.0  8430.9 99.0 99.0 99.0 99.0 99.0 99.0
2162.1  347.8 -29.7 -32.6  76.3   33.9   -9.6  35.2 285.9   4.3  -95.364  40.368 999.0 999.0  8435.2 99.0 99.0 99.0 99.0 99.0 99.0
2163.1  347.6 -29.7 -32.6  76.4   33.9   -9.7  35.3 285.9   4.3  -95.364  40.368 999.0 999.0  8439.5 99.0 99.0 99.0 99.0 99.0 99.0
2164.1  347.4 -29.7 -32.6  76.4   33.9   -9.7  35.3 285.9   4.2  -95.363  40.368 999.0 999.0  8443.7 99.0 99.0 99.0 99.0 99.0 99.0
2165.1  347.1 -29.8 -32.7  76.5   33.9   -9.7  35.3 285.9   4.3  -95.363  40.368 999.0 999.0  8448.0 99.0 99.0 99.0 99.0 99.0 99.0
2166.1  346.9 -29.8 -32.7  76.5   34.0   -9.7  35.4 285.9   4.3  -95.362  40.368 999.0 999.0  8452.3 99.0 99.0 99.0 99.0 99.0 99.0
2167.1  346.7 -29.8 -32.7  76.5   34.0   -9.8  35.4 286.0   4.2  -95.362  40.368 999.0 999.0  8456.5 99.0 99.0 99.0 99.0 99.0 99.0
2168.1  346.5 -29.9 -32.8  76.6   34.0   -9.8  35.4 286.0   4.3  -95.362  40.368 999.0 999.0  8460.8 99.0 99.0 99.0 99.0 99.0 99.0
2169.1  346.3 -29.9 -32.8  76.5   34.1   -9.7  35.5 285.9   4.3  -95.361  40.368 999.0 999.0  8465.1 99.0 99.0 99.0 99.0 99.0 99.0
2170.1  346.1 -29.9 -32.8  76.5   34.1   -9.7  35.5 285.9   4.3  -95.361  40.368 999.0 999.0  8469.4 99.0 99.0 99.0 99.0 99.0 99.0
2171.1  345.9 -30.0 -32.9  76.5   34.1   -9.7  35.5 285.9   4.3  -95.360  40.368 999.0 999.0  8473.7 99.0 99.0 99.0 99.0 99.0 99.0
2172.1  345.7 -30.0 -32.9  76.5   34.1   -9.7  35.5 285.9   4.3  -95.360  40.368 999.0 999.0  8478.0 99.0 99.0 99.0 99.0 99.0 99.0
2173.1  345.5 -30.0 -32.9  76.4   34.2   -9.7  35.5 285.8   4.4  -95.360  40.367 999.0 999.0  8482.4 99.0 99.0 99.0 99.0 99.0 99.0
2174.1  345.3 -30.1 -33.0  76.4   34.2   -9.6  35.5 285.7   4.4  -95.359  40.367 999.0 999.0  8486.8 99.0 99.0 99.0 99.0 99.0 99.0
2175.1  345.0 -30.1 -33.0  76.3   34.2   -9.5  35.5 285.6   4.5  -95.359  40.367 999.0 999.0  8491.3 99.0 99.0 99.0 99.0 99.0 99.0
2176.1  344.8 -30.1 -33.0  76.3   34.2   -9.5  35.5 285.5   4.5  -95.358  40.367 999.0 999.0  8495.8 99.0 99.0 99.0 99.0 99.0 99.0
2177.1  344.6 -30.2 -33.1  76.3   34.2   -9.4  35.5 285.4   4.5  -95.358  40.367 999.0 999.0  8500.3 99.0 99.0 99.0 99.0 99.0 99.0
2178.1  344.4 -30.2 -33.1  76.2   34.2   -9.4  35.5 285.3   4.6  -95.358  40.367 999.0 999.0  8504.9 99.0 99.0 99.0 99.0 99.0 99.0
2179.1  344.2 -30.2 -33.2  76.2   34.3   -9.2  35.5 285.1   4.7  -95.357  40.367 999.0 999.0  8509.6 99.0 99.0 99.0 99.0 99.0 99.0
2180.1  343.9 -30.3 -33.2  76.2 9999.0 9999.0 999.0 999.0   4.7 9999.000 999.000 999.0 999.0  8514.3 99.0 99.0 99.0  9.0  9.0 99.0
2181.1  343.7 -30.3 -33.2  76.1   34.2   -9.0  35.4 284.8   4.8  -95.356  40.367 999.0 999.0  8519.1 99.0 99.0 99.0 99.0 99.0 99.0
2182.1  343.5 -30.3 -33.3  76.1   34.2   -9.0  35.4 284.7   4.8  -95.356  40.367 999.0 999.0  8523.9 99.0 99.0 99.0 99.0 99.0 99.0
2183.1  343.2 -30.4 -33.3  76.1   34.2   -8.8  35.3 284.5   4.9  -95.356  40.367 999.0 999.0  8528.8 99.0 99.0 99.0 99.0 99.0 99.0
2184.1  343.0 -30.4 -33.4  76.0   34.2   -8.7  35.3 284.3   4.8  -95.355  40.367 999.0 999.0  8533.6 99.0 99.0 99.0 99.0 99.0 99.0
